date,Cerner,isPartial
2013-03-17,32,False
2013-03-18,71,False
2013-03-19,77,False
2013-03-20,82,False
2013-03-21,84,False
2013-03-22,75,False
2013-03-23,40,False
2013-03-24,29,False
2013-03-25,76,False
2013-03-26,90,False
2013-03-27,79,False
2013-03-28,69,False
2013-03-29,68,False
2013-03-30,37,False
2013-03-31,38,False
2013-04-01,49,False
2013-04-02,79,False
2013-04-03,80,False
2013-04-04,70,False
2013-04-05,68,False
2013-04-06,39,False
2013-04-07,40,False
2013-04-08,44,False
2013-04-09,76,False
2013-04-10,69,False
2013-04-11,74,False
2013-04-12,65,False
2013-04-13,31,False
2013-04-14,39,False
2013-04-15,67,False
2013-04-16,75,False
2013-04-17,71,False
2013-04-18,87,False
2013-04-19,74,False
2013-04-20,48,False
2013-04-21,36,False
2013-04-22,74,False
2013-04-23,71,False
2013-04-24,61,False
2013-04-25,79,False
2013-04-26,83,False
2013-04-27,54,False
2013-04-28,37,False
2013-04-29,86,False
2013-04-30,90,False
2013-05-01,89,False
2013-05-02,73,False
2013-05-03,65,False
2013-05-04,51,False
2013-05-05,45,False
2013-05-06,81,False
2013-05-07,58,False
2013-05-08,68,False
2013-05-09,80,False
2013-05-10,58,False
2013-05-11,38,False
2013-05-12,28,False
2013-05-13,67,False
2013-05-14,72,False
2013-05-15,71,False
2013-05-16,64,False
2013-05-17,51,False
2013-05-18,28,False
2013-05-19,33,False
2013-05-20,47,False
2013-05-21,74,False
2013-05-22,77,False
2013-05-23,84,False
2013-05-24,55,False
2013-05-25,33,False
2013-05-26,44,False
2013-05-27,50,False
2013-05-28,62,False
2013-05-29,94,False
2013-05-30,80,False
2013-05-31,62,False
2013-06-01,31,False
2013-06-02,29,False
2013-06-03,81,False
2013-06-04,69,False
2013-06-05,72,False
2013-06-06,76,False
2013-06-07,77,False
2013-06-08,51,False
2013-06-09,44,False
2013-06-10,64,False
2013-06-11,66,False
2013-06-12,70,False
2013-06-13,68,False
2013-06-14,79,False
2013-06-15,28,False
2013-06-16,35,False
2013-06-17,92,False
2013-06-18,60,False
2013-06-19,77,False
2013-06-20,72,False
2013-06-21,67,False
2013-06-22,42,False
2013-06-23,39,False
2013-06-24,81,False
2013-06-25,71,False
2013-06-26,80,False
2013-06-27,86,False
2013-06-28,63,False
2013-06-29,50,False
