date,Illumina,isPartial
2017-10-21,41,False
2017-10-22,34,False
2017-10-23,45,False
2017-10-24,64,False
2017-10-25,82,False
2017-10-26,78,False
2017-10-27,73,False
2017-10-28,29,False
2017-10-29,48,False
2017-10-30,74,False
2017-10-31,53,False
2017-11-01,53,False
2017-11-02,68,False
2017-11-03,54,False
2017-11-04,60,False
2017-11-05,42,False
2017-11-06,86,False
2017-11-07,63,False
2017-11-08,67,False
2017-11-09,62,False
2017-11-10,64,False
2017-11-11,17,False
2017-11-12,48,False
2017-11-13,65,False
2017-11-14,73,False
2017-11-15,57,False
2017-11-16,64,False
2017-11-17,61,False
2017-11-18,39,False
2017-11-19,31,False
2017-11-20,62,False
2017-11-21,64,False
2017-11-22,62,False
2017-11-23,37,False
2017-11-24,46,False
2017-11-25,42,False
2017-11-26,37,False
2017-11-27,60,False
2017-11-28,83,False
2017-11-29,77,False
2017-11-30,85,False
2017-12-01,65,False
2017-12-02,33,False
2017-12-03,38,False
2017-12-04,59,False
2017-12-05,78,False
2017-12-06,67,False
2017-12-07,66,False
2017-12-08,47,False
2017-12-09,35,False
2017-12-10,40,False
2017-12-11,73,False
2017-12-12,78,False
2017-12-13,61,False
2017-12-14,69,False
2017-12-15,63,False
2017-12-16,46,False
2017-12-17,46,False
2017-12-18,64,False
2017-12-19,59,False
2017-12-20,63,False
2017-12-21,48,False
2017-12-22,47,False
2017-12-23,30,False
2017-12-24,31,False
2017-12-25,39,False
2017-12-26,31,False
2017-12-27,48,False
2017-12-28,53,False
2017-12-29,38,False
2017-12-30,36,False
2017-12-31,35,False
2018-01-01,33,False
2018-01-02,56,False
2018-01-03,45,False
2018-01-04,68,False
2018-01-05,61,False
2018-01-06,33,False
2018-01-07,39,False
2018-01-08,73,False
2018-01-09,100,False
2018-01-10,99,False
2018-01-11,84,False
2018-01-12,63,False
2018-01-13,27,False
2018-01-14,22,False
2018-01-15,65,False
2018-01-16,71,False
2018-01-17,73,False
2018-01-18,68,False
2018-01-19,42,False
2018-01-20,31,False
2018-01-21,34,False
2018-01-22,59,False
2018-01-23,60,False
2018-01-24,73,False
2018-01-25,57,False
2018-01-26,56,False
2018-01-27,33,False
2018-01-28,37,False
2018-01-29,58,False
2018-01-30,70,False
2018-01-31,71,False
2018-02-01,72,False
2018-02-02,73,False
2018-02-03,31,False
2018-02-04,30,False
2018-02-05,60,False
2018-02-06,68,False
2018-02-07,64,False
2018-02-08,61,False
2018-02-09,69,False
2018-02-10,44,False
2018-02-11,40,False
2018-02-12,61,False
2018-02-13,60,False
