date,Illumina,isPartial
2016-09-08,49,False
2016-09-09,50,False
2016-09-10,32,False
2016-09-11,30,False
2016-09-12,42,False
2016-09-13,51,False
2016-09-14,53,False
2016-09-15,39,False
2016-09-16,46,False
2016-09-17,27,False
2016-09-18,20,False
2016-09-19,47,False
2016-09-20,50,False
2016-09-21,55,False
2016-09-22,56,False
2016-09-23,46,False
2016-09-24,28,False
2016-09-25,31,False
2016-09-26,49,False
2016-09-27,53,False
2016-09-28,47,False
2016-09-29,50,False
2016-09-30,47,False
2016-10-01,38,False
2016-10-02,29,False
2016-10-03,45,False
2016-10-04,55,False
2016-10-05,49,False
2016-10-06,48,False
2016-10-07,39,False
2016-10-08,26,False
2016-10-09,29,False
2016-10-10,57,False
2016-10-11,100,False
2016-10-12,74,False
2016-10-13,52,False
2016-10-14,47,False
2016-10-15,32,False
2016-10-16,25,False
2016-10-17,52,False
2016-10-18,51,False
2016-10-19,48,False
2016-10-20,45,False
2016-10-21,55,False
2016-10-22,35,False
2016-10-23,19,False
2016-10-24,56,False
2016-10-25,49,False
2016-10-26,57,False
2016-10-27,57,False
2016-10-28,56,False
2016-10-29,26,False
2016-10-30,24,False
2016-10-31,41,False
2016-11-01,55,False
2016-11-02,56,False
2016-11-03,59,False
2016-11-04,53,False
2016-11-05,25,False
2016-11-06,28,False
2016-11-07,44,False
2016-11-08,42,False
2016-11-09,49,False
2016-11-10,54,False
2016-11-11,46,False
2016-11-12,30,False
2016-11-13,28,False
2016-11-14,52,False
2016-11-15,58,False
2016-11-16,59,False
2016-11-17,54,False
2016-11-18,53,False
2016-11-19,35,False
2016-11-20,28,False
2016-11-21,57,False
2016-11-22,45,False
2016-11-23,52,False
2016-11-24,41,False
2016-11-25,37,False
2016-11-26,29,False
2016-11-27,26,False
2016-11-28,50,False
2016-11-29,57,False
2016-11-30,52,False
2016-12-01,57,False
2016-12-02,47,False
2016-12-03,30,False
2016-12-04,36,False
2016-12-05,45,False
2016-12-06,56,False
2016-12-07,62,False
2016-12-08,45,False
2016-12-09,45,False
2016-12-10,30,False
2016-12-11,33,False
2016-12-12,46,False
2016-12-13,40,False
2016-12-14,42,False
2016-12-15,48,False
2016-12-16,42,False
2016-12-17,26,False
2016-12-18,21,False
2016-12-19,49,False
2016-12-20,51,False
2016-12-21,36,False
2016-12-22,38,False
2016-12-23,27,False
2016-12-24,20,False
2016-12-25,21,False
2016-12-26,24,False
2016-12-27,32,False
2016-12-28,30,False
2016-12-29,35,False
2016-12-30,34,False
2016-12-31,19,False
2017-01-01,21,False
2017-01-02,33,False
2017-01-03,42,False
2017-01-04,49,False
2017-01-05,51,False
2017-01-06,54,False
2017-01-07,24,False
2017-01-08,24,False
2017-01-09,58,False
2017-01-10,100,False
2017-01-11,68,False
2017-01-12,57,False
2017-01-13,63,False
2017-01-14,24,False
2017-01-15,29,False
2017-01-16,41,False
2017-01-17,50,False
2017-01-18,52,False
2017-01-19,53,False
