date,Illumina,isPartial
2011-11-03,20,False
2011-11-04,17,False
2011-11-05,12,False
2011-11-06,14,False
2011-11-07,17,False
2011-11-08,28,False
2011-11-09,31,False
2011-11-10,23,False
2011-11-11,22,False
2011-11-12,9,False
2011-11-13,9,False
2011-11-14,29,False
2011-11-15,27,False
2011-11-16,23,False
2011-11-17,17,False
2011-11-18,22,False
2011-11-19,11,False
2011-11-20,14,False
2011-11-21,26,False
2011-11-22,22,False
2011-11-23,19,False
2011-11-24,16,False
2011-11-25,22,False
2011-11-26,8,False
2011-11-27,12,False
2011-11-28,16,False
2011-11-29,21,False
2011-11-30,14,False
2011-12-01,27,False
2011-12-02,13,False
2011-12-03,10,False
2011-12-04,15,False
2011-12-05,19,False
2011-12-06,29,False
2011-12-07,19,False
2011-12-08,15,False
2011-12-09,24,False
2011-12-10,8,False
2011-12-11,10,False
2011-12-12,27,False
2011-12-13,28,False
2011-12-14,16,False
2011-12-15,13,False
2011-12-16,20,False
2011-12-17,8,False
2011-12-18,3,False
2011-12-19,19,False
2011-12-20,19,False
2011-12-21,21,False
2011-12-22,13,False
2011-12-23,13,False
2011-12-24,8,False
2011-12-25,3,False
2011-12-26,10,False
2011-12-27,10,False
2011-12-28,13,False
2011-12-29,7,False
2011-12-30,16,False
2011-12-31,2,False
2012-01-01,8,False
2012-01-02,6,False
2012-01-03,22,False
2012-01-04,21,False
2012-01-05,26,False
2012-01-06,17,False
2012-01-07,7,False
2012-01-08,6,False
2012-01-09,16,False
2012-01-10,22,False
2012-01-11,18,False
2012-01-12,22,False
2012-01-13,19,False
2012-01-14,16,False
2012-01-15,10,False
2012-01-16,21,False
2012-01-17,19,False
2012-01-18,15,False
2012-01-19,20,False
2012-01-20,23,False
2012-01-21,16,False
2012-01-22,13,False
2012-01-23,22,False
2012-01-24,25,False
2012-01-25,100,False
2012-01-26,71,False
