date,Illumina,isPartial
2015-07-23,53,False
2015-07-24,56,False
2015-07-25,35,False
2015-07-26,19,False
2015-07-27,68,False
2015-07-28,79,False
2015-07-29,70,False
2015-07-30,46,False
2015-07-31,62,False
2015-08-01,31,False
2015-08-02,35,False
2015-08-03,67,False
2015-08-04,46,False
2015-08-05,61,False
2015-08-06,67,False
2015-08-07,69,False
2015-08-08,30,False
2015-08-09,43,False
2015-08-10,68,False
2015-08-11,71,False
2015-08-12,64,False
2015-08-13,63,False
2015-08-14,61,False
2015-08-15,34,False
2015-08-16,25,False
2015-08-17,62,False
2015-08-18,66,False
2015-08-19,71,False
2015-08-20,56,False
2015-08-21,54,False
2015-08-22,40,False
2015-08-23,43,False
2015-08-24,58,False
2015-08-25,78,False
2015-08-26,64,False
2015-08-27,66,False
2015-08-28,50,False
2015-08-29,30,False
2015-08-30,36,False
2015-08-31,70,False
2015-09-01,58,False
2015-09-02,73,False
2015-09-03,66,False
2015-09-04,70,False
2015-09-05,49,False
2015-09-06,38,False
2015-09-07,52,False
2015-09-08,79,False
2015-09-09,72,False
2015-09-10,75,False
2015-09-11,75,False
2015-09-12,50,False
2015-09-13,47,False
2015-09-14,63,False
2015-09-15,59,False
2015-09-16,75,False
2015-09-17,57,False
2015-09-18,63,False
2015-09-19,26,False
2015-09-20,35,False
2015-09-21,49,False
2015-09-22,78,False
2015-09-23,63,False
2015-09-24,69,False
2015-09-25,64,False
2015-09-26,41,False
2015-09-27,34,False
2015-09-28,75,False
2015-09-29,79,False
2015-09-30,68,False
2015-10-01,86,False
2015-10-02,79,False
2015-10-03,31,False
2015-10-04,48,False
2015-10-05,80,False
2015-10-06,89,False
2015-10-07,76,False
2015-10-08,67,False
2015-10-09,76,False
2015-10-10,52,False
2015-10-11,36,False
2015-10-12,70,False
2015-10-13,96,False
2015-10-14,58,False
2015-10-15,63,False
2015-10-16,74,False
2015-10-17,46,False
2015-10-18,39,False
2015-10-19,75,False
2015-10-20,70,False
2015-10-21,100,False
2015-10-22,73,False
2015-10-23,75,False
2015-10-24,43,False
2015-10-25,58,False
2015-10-26,61,False
2015-10-27,87,False
2015-10-28,63,False
2015-10-29,87,False
2015-10-30,66,False
2015-10-31,32,False
2015-11-01,25,False
2015-11-02,61,False
2015-11-03,70,False
2015-11-04,70,False
2015-11-05,71,False
2015-11-06,54,False
2015-11-07,38,False
2015-11-08,33,False
2015-11-09,84,False
2015-11-10,77,False
2015-11-11,55,False
2015-11-12,64,False
2015-11-13,70,False
2015-11-14,46,False
2015-11-15,41,False
2015-11-16,48,False
2015-11-17,76,False
2015-11-18,59,False
2015-11-19,68,False
2015-11-20,72,False
2015-11-21,42,False
2015-11-22,45,False
2015-11-23,74,False
2015-11-24,73,False
2015-11-25,76,False
2015-11-26,52,False
2015-11-27,49,False
2015-11-28,30,False
2015-11-29,47,False
2015-11-30,69,False
2015-12-01,51,False
2015-12-02,78,False
2015-12-03,81,False
2015-12-04,56,False
2015-12-05,34,False
2015-12-06,31,False
2015-12-07,59,False
2015-12-08,55,False
2015-12-09,82,False
2015-12-10,79,False
2015-12-11,65,False
2015-12-12,46,False
2015-12-13,31,False
2015-12-14,81,False
2015-12-15,72,False
2015-12-16,60,False
2015-12-17,51,False
2015-12-18,60,False
2015-12-19,40,False
2015-12-20,38,False
2015-12-21,77,False
2015-12-22,62,False
2015-12-23,51,False
2015-12-24,36,False
2015-12-25,37,False
2015-12-26,33,False
