date,Illumina,isPartial
2011-02-06,24,False
2011-02-07,92,False
2011-02-08,68,False
2011-02-09,70,False
2011-02-10,89,False
2011-02-11,75,False
2011-02-12,33,False
2011-02-13,30,False
2011-02-14,74,False
2011-02-15,78,False
2011-02-16,65,False
2011-02-17,93,False
2011-02-18,47,False
2011-02-19,45,False
2011-02-20,48,False
2011-02-21,72,False
2011-02-22,86,False
2011-02-23,75,False
2011-02-24,86,False
2011-02-25,55,False
2011-02-26,42,False
2011-02-27,51,False
2011-02-28,62,False
2011-03-01,59,False
2011-03-02,73,False
2011-03-03,81,False
2011-03-04,70,False
2011-03-05,27,False
2011-03-06,39,False
2011-03-07,60,False
2011-03-08,70,False
2011-03-09,76,False
2011-03-10,70,False
2011-03-11,75,False
2011-03-12,29,False
2011-03-13,40,False
2011-03-14,67,False
2011-03-15,70,False
2011-03-16,64,False
2011-03-17,67,False
2011-03-18,72,False
2011-03-19,44,False
2011-03-20,32,False
2011-03-21,86,False
2011-03-22,79,False
2011-03-23,59,False
2011-03-24,51,False
2011-03-25,60,False
2011-03-26,26,False
2011-03-27,26,False
2011-03-28,54,False
2011-03-29,67,False
2011-03-30,59,False
2011-03-31,56,False
2011-04-01,56,False
2011-04-02,42,False
2011-04-03,24,False
2011-04-04,46,False
2011-04-05,60,False
2011-04-06,74,False
2011-04-07,58,False
2011-04-08,53,False
2011-04-09,21,False
2011-04-10,27,False
2011-04-11,62,False
2011-04-12,52,False
2011-04-13,61,False
2011-04-14,61,False
2011-04-15,57,False
2011-04-16,33,False
2011-04-17,21,False
2011-04-18,64,False
2011-04-19,76,False
2011-04-20,63,False
2011-04-21,72,False
2011-04-22,57,False
2011-04-23,33,False
2011-04-24,25,False
2011-04-25,59,False
2011-04-26,66,False
2011-04-27,64,False
2011-04-28,79,False
2011-04-29,45,False
2011-04-30,31,False
2011-05-01,22,False
2011-05-02,53,False
2011-05-03,71,False
2011-05-04,58,False
2011-05-05,69,False
2011-05-06,72,False
2011-05-07,31,False
2011-05-08,43,False
2011-05-09,66,False
2011-05-10,74,False
2011-05-11,88,False
