date,Check Point Software,isPartial
2016-10-06,13,False
2016-10-07,14,False
2016-10-08,0,False
2016-10-09,0,False
2016-10-10,13,False
2016-10-11,27,False
2016-10-12,13,False
2016-10-13,27,False
2016-10-14,14,False
2016-10-15,0,False
2016-10-16,0,False
2016-10-17,13,False
2016-10-18,13,False
2016-10-19,53,False
2016-10-20,13,False
2016-10-21,27,False
2016-10-22,15,False
2016-10-23,15,False
2016-10-24,13,False
2016-10-25,26,False
2016-10-26,13,False
2016-10-27,40,False
2016-10-28,14,False
2016-10-29,16,False
2016-10-30,46,False
2016-10-31,68,False
2016-11-01,27,False
2016-11-02,79,False
2016-11-03,26,False
2016-11-04,14,False
2016-11-05,15,False
2016-11-06,0,False
2016-11-07,0,False
2016-11-08,39,False
2016-11-09,24,False
2016-11-10,13,False
2016-11-11,14,False
2016-11-12,0,False
2016-11-13,15,False
2016-11-14,0,False
2016-11-15,53,False
2016-11-16,52,False
2016-11-17,27,False
2016-11-18,0,False
2016-11-19,15,False
2016-11-20,0,False
2016-11-21,13,False
2016-11-22,26,False
2016-11-23,13,False
2016-11-24,0,False
2016-11-25,13,False
2016-11-26,0,False
2016-11-27,0,False
2016-11-28,37,False
2016-11-29,13,False
2016-11-30,75,False
2016-12-01,51,False
2016-12-02,92,False
2016-12-03,58,False
2016-12-04,27,False
2016-12-05,0,False
2016-12-06,12,False
2016-12-07,50,False
2016-12-08,64,False
2016-12-09,13,False
2016-12-10,0,False
2016-12-11,0,False
2016-12-12,0,False
2016-12-13,49,False
2016-12-14,25,False
2016-12-15,26,False
2016-12-16,13,False
2016-12-17,0,False
2016-12-18,0,False
2016-12-19,13,False
2016-12-20,13,False
2016-12-21,0,False
2016-12-22,14,False
2016-12-23,14,False
2016-12-24,16,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,27,False
2016-12-28,14,False
2016-12-29,27,False
2016-12-30,0,False
2016-12-31,31,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,13,False
2017-01-04,13,False
2017-01-05,13,False
2017-01-06,26,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,0,False
2017-01-10,24,False
2017-01-11,0,False
2017-01-12,25,False
2017-01-13,13,False
2017-01-14,0,False
2017-01-15,14,False
2017-01-16,12,False
2017-01-17,61,False
2017-01-18,24,False
2017-01-19,12,False
