date,Check Point Software,isPartial
2015-06-04,17,False
2015-06-05,35,False
2015-06-06,40,False
2015-06-07,0,False
2015-06-08,16,False
2015-06-09,97,False
2015-06-10,82,False
2015-06-11,17,False
2015-06-12,17,False
2015-06-13,20,False
2015-06-14,0,False
2015-06-15,0,False
2015-06-16,16,False
2015-06-17,33,False
2015-06-18,17,False
2015-06-19,53,False
2015-06-20,20,False
2015-06-21,20,False
2015-06-22,33,False
2015-06-23,16,False
2015-06-24,17,False
2015-06-25,100,False
2015-06-26,35,False
2015-06-27,20,False
2015-06-28,0,False
2015-06-29,33,False
2015-06-30,17,False
2015-07-01,33,False
2015-07-02,33,False
2015-07-03,0,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,33,False
2015-07-07,0,False
2015-07-08,16,False
2015-07-09,50,False
2015-07-10,17,False
2015-07-11,20,False
2015-07-12,20,False
2015-07-13,66,False
2015-07-14,16,False
2015-07-15,100,False
2015-07-16,52,False
2015-07-17,53,False
2015-07-18,0,False
2015-07-19,0,False
2015-07-20,34,False
2015-07-21,83,False
2015-07-22,50,False
2015-07-23,17,False
2015-07-24,34,False
2015-07-25,60,False
2015-07-26,20,False
2015-07-27,16,False
2015-07-28,16,False
2015-07-29,33,False
2015-07-30,0,False
2015-07-31,0,False
2015-08-01,0,False
2015-08-02,0,False
2015-08-03,17,False
2015-08-04,66,False
2015-08-05,100,False
2015-08-06,51,False
2015-08-07,35,False
2015-08-08,40,False
2015-08-09,0,False
2015-08-10,17,False
2015-08-11,33,False
2015-08-12,17,False
2015-08-13,17,False
2015-08-14,34,False
2015-08-15,19,False
2015-08-16,0,False
2015-08-17,0,False
2015-08-18,81,False
