date,Biogen,isPartial
2013-10-06,35,False
2013-10-07,42,False
2013-10-08,49,False
2013-10-09,44,False
2013-10-10,63,False
2013-10-11,47,False
2013-10-12,24,False
2013-10-13,24,False
2013-10-14,49,False
2013-10-15,48,False
2013-10-16,51,False
2013-10-17,27,False
2013-10-18,51,False
2013-10-19,29,False
2013-10-20,20,False
2013-10-21,47,False
2013-10-22,45,False
2013-10-23,58,False
2013-10-24,56,False
2013-10-25,38,False
2013-10-26,16,False
2013-10-27,22,False
2013-10-28,75,False
2013-10-29,68,False
2013-10-30,48,False
2013-10-31,51,False
2013-11-01,42,False
2013-11-02,24,False
2013-11-03,33,False
2013-11-04,36,False
2013-11-05,44,False
2013-11-06,32,False
2013-11-07,56,False
2013-11-08,49,False
2013-11-09,26,False
2013-11-10,27,False
2013-11-11,52,False
2013-11-12,51,False
2013-11-13,48,False
2013-11-14,78,False
2013-11-15,54,False
2013-11-16,28,False
2013-11-17,32,False
2013-11-18,53,False
2013-11-19,44,False
2013-11-20,53,False
2013-11-21,79,False
2013-11-22,91,False
2013-11-23,45,False
2013-11-24,35,False
2013-11-25,51,False
2013-11-26,52,False
2013-11-27,34,False
2013-11-28,41,False
2013-11-29,39,False
2013-11-30,20,False
2013-12-01,26,False
2013-12-02,47,False
2013-12-03,48,False
2013-12-04,72,False
2013-12-05,32,False
2013-12-06,51,False
2013-12-07,25,False
2013-12-08,20,False
2013-12-09,49,False
2013-12-10,69,False
2013-12-11,45,False
2013-12-12,46,False
2013-12-13,52,False
2013-12-14,20,False
2013-12-15,33,False
2013-12-16,38,False
2013-12-17,50,False
2013-12-18,30,False
2013-12-19,52,False
2013-12-20,50,False
2013-12-21,26,False
2013-12-22,24,False
2013-12-23,31,False
2013-12-24,21,False
2013-12-25,14,False
2013-12-26,27,False
2013-12-27,26,False
2013-12-28,21,False
2013-12-29,18,False
2013-12-30,33,False
2013-12-31,10,False
2014-01-01,14,False
2014-01-02,44,False
2014-01-03,33,False
2014-01-04,24,False
2014-01-05,24,False
2014-01-06,61,False
2014-01-07,40,False
2014-01-08,46,False
2014-01-09,61,False
2014-01-10,52,False
2014-01-11,36,False
2014-01-12,24,False
2014-01-13,79,False
2014-01-14,78,False
2014-01-15,80,False
2014-01-16,44,False
2014-01-17,58,False
2014-01-18,37,False
2014-01-19,26,False
2014-01-20,53,False
2014-01-21,67,False
2014-01-22,59,False
2014-01-23,51,False
2014-01-24,68,False
2014-01-25,24,False
2014-01-26,36,False
2014-01-27,52,False
2014-01-28,62,False
2014-01-29,100,False
2014-01-30,69,False
2014-01-31,64,False
2014-02-01,29,False
2014-02-02,28,False
2014-02-03,62,False
2014-02-04,83,False
2014-02-05,69,False
2014-02-06,56,False
2014-02-07,59,False
2014-02-08,31,False
2014-02-09,32,False
2014-02-10,48,False
2014-02-11,66,False
2014-02-12,66,False
2014-02-13,65,False
2014-02-14,63,False
2014-02-15,17,False
2014-02-16,21,False
2014-02-17,53,False
2014-02-18,60,False
2014-02-19,65,False
2014-02-20,49,False
2014-02-21,61,False
2014-02-22,47,False
2014-02-23,26,False
2014-02-24,74,False
2014-02-25,68,False
2014-02-26,42,False
2014-02-27,49,False
2014-02-28,59,False
2014-03-01,33,False
2014-03-02,21,False
2014-03-03,45,False
2014-03-04,72,False
2014-03-05,77,False
2014-03-06,53,False
2014-03-07,43,False
2014-03-08,14,False
2014-03-09,12,False
2014-03-10,53,False
2014-03-11,57,False
2014-03-12,65,False
2014-03-13,53,False
2014-03-14,57,False
2014-03-15,26,False
2014-03-16,47,False
