date,Biogen,isPartial
2016-12-15,51,False
2016-12-16,47,False
2016-12-17,19,False
2016-12-18,37,False
2016-12-19,72,False
2016-12-20,58,False
2016-12-21,56,False
2016-12-22,54,False
2016-12-23,40,False
2016-12-24,34,False
2016-12-25,30,False
2016-12-26,22,False
2016-12-27,42,False
2016-12-28,46,False
2016-12-29,42,False
2016-12-30,38,False
2016-12-31,17,False
2017-01-01,18,False
2017-01-02,43,False
2017-01-03,45,False
2017-01-04,70,False
2017-01-05,44,False
2017-01-06,41,False
2017-01-07,28,False
2017-01-08,20,False
2017-01-09,35,False
2017-01-10,51,False
2017-01-11,70,False
2017-01-12,49,False
2017-01-13,59,False
2017-01-14,32,False
2017-01-15,31,False
2017-01-16,35,False
2017-01-17,58,False
2017-01-18,60,False
2017-01-19,48,False
2017-01-20,47,False
2017-01-21,28,False
2017-01-22,29,False
2017-01-23,56,False
2017-01-24,46,False
2017-01-25,83,False
2017-01-26,84,False
2017-01-27,47,False
2017-01-28,10,False
2017-01-29,20,False
2017-01-30,74,False
2017-01-31,62,False
2017-02-01,52,False
2017-02-02,78,False
2017-02-03,56,False
2017-02-04,35,False
2017-02-05,15,False
2017-02-06,69,False
2017-02-07,64,False
2017-02-08,78,False
2017-02-09,53,False
2017-02-10,63,False
2017-02-11,25,False
2017-02-12,23,False
2017-02-13,55,False
2017-02-14,68,False
2017-02-15,76,False
2017-02-16,79,False
2017-02-17,59,False
2017-02-18,22,False
2017-02-19,21,False
2017-02-20,34,False
2017-02-21,63,False
2017-02-22,55,False
2017-02-23,55,False
2017-02-24,62,False
2017-02-25,29,False
2017-02-26,10,False
2017-02-27,48,False
2017-02-28,53,False
2017-03-01,73,False
2017-03-02,60,False
2017-03-03,62,False
2017-03-04,29,False
2017-03-05,38,False
2017-03-06,58,False
2017-03-07,52,False
2017-03-08,49,False
2017-03-09,67,False
2017-03-10,47,False
2017-03-11,45,False
2017-03-12,29,False
2017-03-13,42,False
2017-03-14,52,False
2017-03-15,57,False
2017-03-16,48,False
2017-03-17,49,False
2017-03-18,31,False
2017-03-19,19,False
2017-03-20,66,False
2017-03-21,59,False
2017-03-22,74,False
2017-03-23,44,False
2017-03-24,47,False
2017-03-25,28,False
2017-03-26,23,False
2017-03-27,54,False
2017-03-28,55,False
2017-03-29,54,False
2017-03-30,51,False
2017-03-31,58,False
2017-04-01,24,False
2017-04-02,42,False
2017-04-03,60,False
2017-04-04,51,False
2017-04-05,62,False
2017-04-06,53,False
2017-04-07,38,False
2017-04-08,18,False
2017-04-09,18,False
2017-04-10,54,False
2017-04-11,60,False
2017-04-12,45,False
2017-04-13,68,False
2017-04-14,38,False
2017-04-15,20,False
2017-04-16,24,False
2017-04-17,37,False
2017-04-18,60,False
2017-04-19,45,False
2017-04-20,41,False
2017-04-21,39,False
2017-04-22,33,False
2017-04-23,21,False
2017-04-24,62,False
2017-04-25,91,False
2017-04-26,63,False
2017-04-27,52,False
2017-04-28,53,False
2017-04-29,22,False
2017-04-30,24,False
2017-05-01,33,False
2017-05-02,43,False
2017-05-03,62,False
2017-05-04,54,False
2017-05-05,54,False
2017-05-06,32,False
2017-05-07,17,False
2017-05-08,50,False
2017-05-09,60,False
2017-05-10,50,False
2017-05-11,55,False
2017-05-12,46,False
2017-05-13,18,False
2017-05-14,24,False
2017-05-15,70,False
2017-05-16,56,False
2017-05-17,64,False
2017-05-18,49,False
2017-05-19,44,False
2017-05-20,30,False
2017-05-21,4,False
2017-05-22,40,False
2017-05-23,54,False
2017-05-24,46,False
2017-05-25,40,False
2017-05-26,41,False
2017-05-27,26,False
2017-05-28,6,False
2017-05-29,39,False
