date,Biogen,isPartial
2016-07-22,41,False
2016-07-23,14,False
2016-07-24,15,False
2016-07-25,42,False
2016-07-26,33,False
2016-07-27,38,False
2016-07-28,26,False
2016-07-29,23,False
2016-07-30,11,False
2016-07-31,10,False
2016-08-01,54,False
2016-08-02,90,False
2016-08-03,100,False
2016-08-04,53,False
2016-08-05,36,False
2016-08-06,16,False
2016-08-07,9,False
2016-08-08,46,False
2016-08-09,45,False
2016-08-10,35,False
2016-08-11,31,False
2016-08-12,27,False
2016-08-13,11,False
2016-08-14,9,False
2016-08-15,29,False
2016-08-16,25,False
2016-08-17,22,False
2016-08-18,23,False
2016-08-19,20,False
2016-08-20,11,False
2016-08-21,12,False
2016-08-22,24,False
2016-08-23,25,False
2016-08-24,31,False
2016-08-25,22,False
2016-08-26,19,False
2016-08-27,9,False
2016-08-28,9,False
2016-08-29,24,False
2016-08-30,27,False
2016-08-31,54,False
2016-09-01,94,False
2016-09-02,53,False
2016-09-03,25,False
2016-09-04,16,False
2016-09-05,28,False
2016-09-06,41,False
2016-09-07,50,False
2016-09-08,28,False
2016-09-09,33,False
2016-09-10,10,False
2016-09-11,11,False
