date,Biogen,isPartial
2012-05-17,71,False
2012-05-18,29,False
2012-05-19,23,False
2012-05-20,15,False
2012-05-21,33,False
2012-05-22,51,False
2012-05-23,54,False
2012-05-24,46,False
2012-05-25,29,False
2012-05-26,31,False
2012-05-27,8,False
2012-05-28,22,False
2012-05-29,43,False
2012-05-30,36,False
2012-05-31,60,False
2012-06-01,44,False
2012-06-02,15,False
2012-06-03,18,False
2012-06-04,50,False
2012-06-05,32,False
2012-06-06,44,False
2012-06-07,39,False
2012-06-08,53,False
2012-06-09,18,False
2012-06-10,33,False
2012-06-11,41,False
2012-06-12,100,False
2012-06-13,63,False
2012-06-14,51,False
2012-06-15,41,False
2012-06-16,11,False
2012-06-17,11,False
2012-06-18,59,False
2012-06-19,29,False
2012-06-20,42,False
2012-06-21,27,False
2012-06-22,47,False
2012-06-23,23,False
2012-06-24,19,False
2012-06-25,59,False
2012-06-26,44,False
2012-06-27,42,False
2012-06-28,43,False
2012-06-29,67,False
2012-06-30,11,False
2012-07-01,37,False
2012-07-02,57,False
2012-07-03,48,False
2012-07-04,38,False
2012-07-05,34,False
2012-07-06,44,False
2012-07-07,27,False
2012-07-08,26,False
2012-07-09,30,False
2012-07-10,68,False
2012-07-11,61,False
2012-07-12,62,False
2012-07-13,48,False
2012-07-14,26,False
2012-07-15,34,False
2012-07-16,50,False
2012-07-17,42,False
2012-07-18,63,False
2012-07-19,43,False
2012-07-20,35,False
2012-07-21,23,False
2012-07-22,23,False
2012-07-23,57,False
2012-07-24,64,False
2012-07-25,49,False
2012-07-26,55,False
2012-07-27,58,False
2012-07-28,22,False
2012-07-29,19,False
2012-07-30,36,False
2012-07-31,63,False
2012-08-01,76,False
2012-08-02,25,False
2012-08-03,52,False
2012-08-04,19,False
2012-08-05,11,False
2012-08-06,36,False
2012-08-07,70,False
2012-08-08,39,False
2012-08-09,50,False
2012-08-10,45,False
2012-08-11,11,False
2012-08-12,19,False
2012-08-13,52,False
2012-08-14,55,False
2012-08-15,22,False
2012-08-16,52,False
2012-08-17,29,False
2012-08-18,11,False
2012-08-19,8,False
2012-08-20,53,False
2012-08-21,60,False
2012-08-22,36,False
2012-08-23,43,False
2012-08-24,48,False
2012-08-25,4,False
2012-08-26,25,False
2012-08-27,35,False
2012-08-28,64,False
2012-08-29,53,False
2012-08-30,33,False
2012-08-31,49,False
2012-09-01,26,False
2012-09-02,33,False
2012-09-03,33,False
2012-09-04,38,False
2012-09-05,38,False
2012-09-06,62,False
2012-09-07,47,False
2012-09-08,11,False
2012-09-09,11,False
2012-09-10,57,False
2012-09-11,38,False
2012-09-12,48,False
2012-09-13,55,False
2012-09-14,55,False
2012-09-15,21,False
2012-09-16,53,False
2012-09-17,55,False
2012-09-18,60,False
2012-09-19,52,False
2012-09-20,59,False
2012-09-21,49,False
2012-09-22,25,False
2012-09-23,31,False
2012-09-24,54,False
2012-09-25,62,False
2012-09-26,75,False
2012-09-27,41,False
2012-09-28,24,False
2012-09-29,46,False
2012-09-30,14,False
2012-10-01,37,False
2012-10-02,48,False
2012-10-03,34,False
2012-10-04,65,False
2012-10-05,53,False
2012-10-06,34,False
2012-10-07,20,False
2012-10-08,41,False
2012-10-09,41,False
2012-10-10,56,False
2012-10-11,39,False
2012-10-12,59,False
