date,Synopsys,isPartial
2017-06-09,48,False
2017-06-10,25,False
2017-06-11,23,False
2017-06-12,66,False
2017-06-13,64,False
2017-06-14,59,False
2017-06-15,74,False
2017-06-16,53,False
2017-06-17,23,False
2017-06-18,28,False
2017-06-19,72,False
2017-06-20,86,False
2017-06-21,69,False
2017-06-22,62,False
2017-06-23,45,False
2017-06-24,32,False
2017-06-25,25,False
2017-06-26,76,False
2017-06-27,68,False
2017-06-28,75,False
2017-06-29,79,False
2017-06-30,67,False
2017-07-01,15,False
2017-07-02,30,False
2017-07-03,62,False
2017-07-04,40,False
2017-07-05,69,False
2017-07-06,60,False
2017-07-07,59,False
2017-07-08,23,False
2017-07-09,48,False
2017-07-10,62,False
2017-07-11,75,False
2017-07-12,39,False
2017-07-13,68,False
2017-07-14,81,False
2017-07-15,41,False
2017-07-16,38,False
2017-07-17,63,False
2017-07-18,61,False
2017-07-19,48,False
2017-07-20,76,False
2017-07-21,43,False
2017-07-22,35,False
2017-07-23,25,False
2017-07-24,51,False
2017-07-25,88,False
2017-07-26,49,False
2017-07-27,45,False
2017-07-28,55,False
2017-07-29,30,False
2017-07-30,25,False
2017-07-31,60,False
2017-08-01,61,False
2017-08-02,56,False
2017-08-03,86,False
2017-08-04,64,False
2017-08-05,30,False
2017-08-06,25,False
2017-08-07,56,False
2017-08-08,72,False
2017-08-09,66,False
2017-08-10,57,False
2017-08-11,61,False
2017-08-12,34,False
2017-08-13,22,False
2017-08-14,55,False
2017-08-15,61,False
2017-08-16,80,False
2017-08-17,100,False
2017-08-18,61,False
2017-08-19,48,False
2017-08-20,50,False
2017-08-21,60,False
2017-08-22,68,False
2017-08-23,65,False
2017-08-24,74,False
2017-08-25,42,False
2017-08-26,27,False
2017-08-27,49,False
2017-08-28,55,False
2017-08-29,90,False
2017-08-30,64,False
2017-08-31,71,False
2017-09-01,57,False
2017-09-02,57,False
2017-09-03,24,False
2017-09-04,41,False
2017-09-05,82,False
2017-09-06,71,False
2017-09-07,59,False
2017-09-08,68,False
2017-09-09,33,False
2017-09-10,37,False
2017-09-11,93,False
2017-09-12,75,False
2017-09-13,75,False
2017-09-14,74,False
2017-09-15,87,False
2017-09-16,43,False
2017-09-17,44,False
2017-09-18,70,False
2017-09-19,87,False
2017-09-20,82,False
2017-09-21,78,False
2017-09-22,86,False
2017-09-23,35,False
2017-09-24,19,False
2017-09-25,80,False
2017-09-26,76,False
2017-09-27,59,False
2017-09-28,64,False
2017-09-29,49,False
2017-09-30,19,False
2017-10-01,33,False
2017-10-02,39,False
2017-10-03,45,False
2017-10-04,80,False
2017-10-05,66,False
2017-10-06,72,False
