date,Synopsys,isPartial
2012-07-16,46,False
2012-07-17,70,False
2012-07-18,12,False
2012-07-19,34,False
2012-07-20,45,False
2012-07-21,32,False
2012-07-22,16,False
2012-07-23,42,False
2012-07-24,72,False
2012-07-25,68,False
2012-07-26,59,False
2012-07-27,45,False
2012-07-28,16,False
2012-07-29,31,False
2012-07-30,38,False
2012-07-31,100,False
2012-08-01,55,False
2012-08-02,47,False
2012-08-03,66,False
2012-08-04,48,False
2012-08-05,16,False
2012-08-06,67,False
2012-08-07,38,False
2012-08-08,46,False
2012-08-09,39,False
2012-08-10,22,False
2012-08-11,5,False
2012-08-12,16,False
2012-08-13,34,False
2012-08-14,46,False
2012-08-15,39,False
2012-08-16,38,False
2012-08-17,62,False
2012-08-18,21,False
2012-08-19,38,False
2012-08-20,59,False
2012-08-21,80,False
2012-08-22,66,False
2012-08-23,51,False
2012-08-24,71,False
2012-08-25,41,False
2012-08-26,60,False
2012-08-27,57,False
2012-08-28,40,False
2012-08-29,78,False
2012-08-30,83,False
2012-08-31,38,False
2012-09-01,20,False
2012-09-02,20,False
2012-09-03,46,False
2012-09-04,88,False
2012-09-05,48,False
2012-09-06,37,False
2012-09-07,65,False
2012-09-08,10,False
2012-09-09,15,False
2012-09-10,40,False
2012-09-11,56,False
2012-09-12,44,False
2012-09-13,64,False
2012-09-14,38,False
2012-09-15,29,False
2012-09-16,19,False
2012-09-17,48,False
2012-09-18,43,False
2012-09-19,52,False
2012-09-20,36,False
2012-09-21,50,False
2012-09-22,19,False
2012-09-23,23,False
2012-09-24,51,False
2012-09-25,47,False
2012-09-26,35,False
2012-09-27,24,False
2012-09-28,88,False
2012-09-29,34,False
2012-09-30,24,False
2012-10-01,59,False
2012-10-02,71,False
2012-10-03,56,False
2012-10-04,50,False
2012-10-05,45,False
2012-10-06,24,False
2012-10-07,32,False
2012-10-08,42,False
2012-10-09,38,False
2012-10-10,46,False
2012-10-11,62,False
2012-10-12,36,False
