date,Synopsys,isPartial
2013-02-12,26,False
2013-02-13,63,False
2013-02-14,51,False
2013-02-15,52,False
2013-02-16,29,False
2013-02-17,34,False
2013-02-18,64,False
2013-02-19,64,False
2013-02-20,76,False
2013-02-21,74,False
2013-02-22,52,False
2013-02-23,24,False
2013-02-24,31,False
2013-02-25,52,False
2013-02-26,40,False
2013-02-27,53,False
2013-02-28,58,False
2013-03-01,69,False
2013-03-02,22,False
2013-03-03,29,False
2013-03-04,67,False
2013-03-05,57,False
2013-03-06,67,False
2013-03-07,70,False
2013-03-08,60,False
2013-03-09,43,False
2013-03-10,31,False
2013-03-11,70,False
2013-03-12,58,False
2013-03-13,75,False
2013-03-14,75,False
2013-03-15,57,False
2013-03-16,40,False
2013-03-17,38,False
2013-03-18,76,False
2013-03-19,56,False
2013-03-20,74,False
2013-03-21,64,False
2013-03-22,54,False
2013-03-23,33,False
2013-03-24,33,False
2013-03-25,67,False
2013-03-26,63,False
2013-03-27,71,False
2013-03-28,65,False
2013-03-29,54,False
2013-03-30,18,False
2013-03-31,18,False
2013-04-01,43,False
2013-04-02,69,False
2013-04-03,64,False
2013-04-04,37,False
2013-04-05,59,False
2013-04-06,26,False
2013-04-07,19,False
2013-04-08,59,False
2013-04-09,51,False
2013-04-10,62,False
2013-04-11,81,False
2013-04-12,57,False
2013-04-13,22,False
2013-04-14,29,False
2013-04-15,54,False
2013-04-16,68,False
2013-04-17,81,False
2013-04-18,61,False
2013-04-19,81,False
2013-04-20,27,False
2013-04-21,26,False
2013-04-22,28,False
2013-04-23,62,False
2013-04-24,65,False
2013-04-25,60,False
2013-04-26,38,False
2013-04-27,24,False
2013-04-28,22,False
2013-04-29,56,False
2013-04-30,65,False
2013-05-01,31,False
2013-05-02,60,False
2013-05-03,54,False
2013-05-04,42,False
2013-05-05,35,False
2013-05-06,49,False
2013-05-07,50,False
2013-05-08,35,False
2013-05-09,32,False
2013-05-10,43,False
2013-05-11,19,False
2013-05-12,24,False
2013-05-13,42,False
2013-05-14,40,False
2013-05-15,62,False
2013-05-16,61,False
2013-05-17,68,False
2013-05-18,22,False
2013-05-19,19,False
2013-05-20,62,False
2013-05-21,39,False
2013-05-22,59,False
2013-05-23,44,False
2013-05-24,46,False
2013-05-25,34,False
2013-05-26,12,False
2013-05-27,64,False
2013-05-28,68,False
2013-05-29,73,False
2013-05-30,63,False
2013-05-31,63,False
2013-06-01,34,False
2013-06-02,10,False
2013-06-03,69,False
2013-06-04,45,False
2013-06-05,46,False
2013-06-06,59,False
2013-06-07,44,False
2013-06-08,42,False
2013-06-09,22,False
2013-06-10,41,False
2013-06-11,59,False
2013-06-12,70,False
2013-06-13,48,False
2013-06-14,55,False
2013-06-15,42,False
2013-06-16,37,False
2013-06-17,66,False
2013-06-18,68,False
2013-06-19,70,False
2013-06-20,64,False
2013-06-21,49,False
2013-06-22,30,False
2013-06-23,29,False
2013-06-24,56,False
2013-06-25,76,False
2013-06-26,63,False
2013-06-27,59,False
2013-06-28,45,False
2013-06-29,30,False
