date,Synopsys,isPartial
2017-10-05,75,False
2017-10-06,60,False
2017-10-07,25,False
2017-10-08,55,False
2017-10-09,75,False
2017-10-10,60,False
2017-10-11,91,False
2017-10-12,61,False
2017-10-13,72,False
2017-10-14,34,False
2017-10-15,55,False
2017-10-16,71,False
2017-10-17,59,False
2017-10-18,70,False
2017-10-19,79,False
2017-10-20,40,False
2017-10-21,18,False
2017-10-22,35,False
2017-10-23,87,False
2017-10-24,56,False
2017-10-25,75,False
2017-10-26,86,False
2017-10-27,84,False
2017-10-28,27,False
2017-10-29,24,False
2017-10-30,47,False
2017-10-31,64,False
2017-11-01,73,False
2017-11-02,98,False
2017-11-03,79,False
2017-11-04,64,False
2017-11-05,35,False
2017-11-06,63,False
2017-11-07,89,False
2017-11-08,77,False
2017-11-09,66,False
2017-11-10,56,False
2017-11-11,45,False
2017-11-12,26,False
2017-11-13,63,False
2017-11-14,80,False
2017-11-15,86,False
2017-11-16,67,False
2017-11-17,60,False
2017-11-18,33,False
2017-11-19,22,False
2017-11-20,71,False
2017-11-21,63,False
2017-11-22,62,False
2017-11-23,50,False
2017-11-24,54,False
2017-11-25,37,False
2017-11-26,35,False
2017-11-27,58,False
2017-11-28,55,False
2017-11-29,75,False
2017-11-30,90,False
2017-12-01,52,False
2017-12-02,38,False
2017-12-03,37,False
2017-12-04,53,False
2017-12-05,65,False
2017-12-06,83,False
2017-12-07,76,False
2017-12-08,77,False
2017-12-09,34,False
2017-12-10,17,False
2017-12-11,67,False
2017-12-12,69,False
2017-12-13,75,False
2017-12-14,63,False
2017-12-15,51,False
2017-12-16,54,False
2017-12-17,36,False
2017-12-18,51,False
2017-12-19,46,False
2017-12-20,49,False
2017-12-21,50,False
2017-12-22,43,False
2017-12-23,19,False
2017-12-24,20,False
2017-12-25,52,False
2017-12-26,26,False
2017-12-27,50,False
2017-12-28,48,False
2017-12-29,51,False
2017-12-30,27,False
2017-12-31,22,False
2018-01-01,24,False
2018-01-02,48,False
2018-01-03,52,False
2018-01-04,58,False
2018-01-05,48,False
2018-01-06,28,False
2018-01-07,24,False
2018-01-08,62,False
2018-01-09,77,False
2018-01-10,61,False
2018-01-11,62,False
2018-01-12,77,False
2018-01-13,37,False
2018-01-14,26,False
2018-01-15,51,False
2018-01-16,73,False
2018-01-17,79,False
2018-01-18,73,False
2018-01-19,58,False
2018-01-20,36,False
2018-01-21,34,False
2018-01-22,64,False
2018-01-23,100,False
2018-01-24,70,False
2018-01-25,62,False
2018-01-26,60,False
2018-01-27,38,False
2018-01-28,43,False
2018-01-29,72,False
2018-01-30,78,False
2018-01-31,54,False
2018-02-01,71,False
2018-02-02,64,False
2018-02-03,26,False
2018-02-04,25,False
2018-02-05,57,False
2018-02-06,80,False
2018-02-07,70,False
2018-02-08,90,False
2018-02-09,70,False
2018-02-10,43,False
2018-02-11,36,False
2018-02-12,82,False
2018-02-13,59,False
