date,Synopsys,isPartial
2014-01-22,58,False
2014-01-23,49,False
2014-01-24,58,False
2014-01-25,29,False
2014-01-26,45,False
2014-01-27,62,False
2014-01-28,55,False
2014-01-29,52,False
2014-01-30,57,False
2014-01-31,55,False
2014-02-01,35,False
2014-02-02,16,False
2014-02-03,57,False
2014-02-04,52,False
2014-02-05,56,False
2014-02-06,36,False
2014-02-07,44,False
2014-02-08,28,False
2014-02-09,26,False
2014-02-10,65,False
2014-02-11,63,False
2014-02-12,57,False
2014-02-13,68,False
2014-02-14,36,False
2014-02-15,29,False
2014-02-16,20,False
2014-02-17,47,False
2014-02-18,54,False
2014-02-19,84,False
2014-02-20,100,False
2014-02-21,64,False
2014-02-22,25,False
2014-02-23,35,False
2014-02-24,86,False
2014-02-25,70,False
2014-02-26,50,False
2014-02-27,58,False
2014-02-28,64,False
2014-03-01,25,False
2014-03-02,40,False
2014-03-03,54,False
2014-03-04,71,False
2014-03-05,49,False
2014-03-06,62,False
2014-03-07,53,False
2014-03-08,23,False
2014-03-09,31,False
2014-03-10,68,False
2014-03-11,52,False
2014-03-12,65,False
2014-03-13,76,False
2014-03-14,57,False
2014-03-15,31,False
2014-03-16,24,False
