date,Synopsys,isPartial
2011-03-16,44,False
2011-03-17,36,False
2011-03-18,52,False
2011-03-19,31,False
2011-03-20,36,False
2011-03-21,44,False
2011-03-22,39,False
2011-03-23,69,False
2011-03-24,46,False
2011-03-25,32,False
2011-03-26,12,False
2011-03-27,30,False
2011-03-28,39,False
2011-03-29,59,False
2011-03-30,65,False
2011-03-31,50,False
2011-04-01,73,False
2011-04-02,25,False
2011-04-03,43,False
2011-04-04,54,False
2011-04-05,68,False
2011-04-06,60,False
2011-04-07,81,False
2011-04-08,37,False
2011-04-09,19,False
2011-04-10,25,False
2011-04-11,69,False
2011-04-12,74,False
2011-04-13,45,False
2011-04-14,15,False
2011-04-15,38,False
2011-04-16,44,False
2011-04-17,38,False
2011-04-18,61,False
2011-04-19,61,False
2011-04-20,68,False
2011-04-21,88,False
2011-04-22,24,False
2011-04-23,20,False
2011-04-24,21,False
2011-04-25,87,False
2011-04-26,45,False
2011-04-27,54,False
2011-04-28,55,False
2011-04-29,32,False
2011-04-30,25,False
2011-05-01,26,False
2011-05-02,40,False
2011-05-03,39,False
2011-05-04,85,False
2011-05-05,41,False
2011-05-06,53,False
2011-05-07,13,False
2011-05-08,38,False
2011-05-09,54,False
2011-05-10,54,False
2011-05-11,73,False
