date,Seagate,isPartial
2017-09-01,68,False
2017-09-02,69,False
2017-09-03,71,False
2017-09-04,76,False
2017-09-05,70,False
2017-09-06,69,False
2017-09-07,70,False
2017-09-08,59,False
2017-09-09,65,False
2017-09-10,53,False
2017-09-11,72,False
2017-09-12,70,False
2017-09-13,72,False
2017-09-14,70,False
2017-09-15,70,False
2017-09-16,59,False
2017-09-17,58,False
2017-09-18,67,False
2017-09-19,70,False
2017-09-20,73,False
2017-09-21,79,False
2017-09-22,76,False
2017-09-23,65,False
2017-09-24,57,False
2017-09-25,70,False
2017-09-26,68,False
2017-09-27,66,False
2017-09-28,66,False
2017-09-29,61,False
2017-09-30,61,False
2017-10-01,58,False
2017-10-02,68,False
2017-10-03,68,False
2017-10-04,72,False
2017-10-05,66,False
2017-10-06,67,False
