date,Seagate,isPartial
2011-10-08,66,False
2011-10-09,62,False
2011-10-10,76,False
2011-10-11,71,False
2011-10-12,72,False
2011-10-13,68,False
2011-10-14,71,False
2011-10-15,66,False
2011-10-16,60,False
2011-10-17,75,False
2011-10-18,68,False
2011-10-19,75,False
2011-10-20,71,False
2011-10-21,75,False
2011-10-22,68,False
2011-10-23,68,False
2011-10-24,83,False
2011-10-25,72,False
2011-10-26,75,False
2011-10-27,78,False
2011-10-28,82,False
2011-10-29,74,False
2011-10-30,61,False
2011-10-31,78,False
2011-11-01,75,False
2011-11-02,83,False
2011-11-03,80,False
2011-11-04,77,False
2011-11-05,71,False
2011-11-06,63,False
2011-11-07,78,False
2011-11-08,83,False
2011-11-09,73,False
2011-11-10,75,False
2011-11-11,76,False
2011-11-12,77,False
2011-11-13,68,False
2011-11-14,78,False
2011-11-15,76,False
2011-11-16,79,False
2011-11-17,77,False
2011-11-18,76,False
2011-11-19,77,False
2011-11-20,71,False
2011-11-21,84,False
2011-11-22,78,False
2011-11-23,79,False
2011-11-24,80,False
2011-11-25,100,False
2011-11-26,79,False
2011-11-27,73,False
2011-11-28,90,False
2011-11-29,88,False
2011-11-30,76,False
2011-12-01,79,False
2011-12-02,75,False
2011-12-03,68,False
2011-12-04,68,False
2011-12-05,72,False
2011-12-06,77,False
2011-12-07,67,False
2011-12-08,74,False
2011-12-09,70,False
2011-12-10,71,False
2011-12-11,66,False
2011-12-12,75,False
2011-12-13,76,False
2011-12-14,75,False
2011-12-15,76,False
2011-12-16,68,False
2011-12-17,76,False
2011-12-18,68,False
2011-12-19,82,False
2011-12-20,77,False
2011-12-21,81,False
2011-12-22,77,False
2011-12-23,72,False
2011-12-24,73,False
2011-12-25,75,False
2011-12-26,83,False
2011-12-27,87,False
2011-12-28,82,False
2011-12-29,77,False
2011-12-30,79,False
2011-12-31,68,False
2012-01-01,66,False
2012-01-02,81,False
2012-01-03,80,False
2012-01-04,80,False
2012-01-05,78,False
2012-01-06,77,False
2012-01-07,71,False
2012-01-08,67,False
2012-01-09,76,False
2012-01-10,76,False
2012-01-11,76,False
2012-01-12,78,False
2012-01-13,76,False
2012-01-14,72,False
2012-01-15,68,False
2012-01-16,79,False
2012-01-17,78,False
2012-01-18,76,False
2012-01-19,75,False
2012-01-20,71,False
2012-01-21,66,False
2012-01-22,63,False
2012-01-23,72,False
2012-01-24,70,False
2012-01-25,73,False
2012-01-26,69,False
