date,new regulations,isPartial
2012-07-02,58,False
2012-07-03,66,False
2012-07-04,58,False
2012-07-05,45,False
2012-07-06,69,False
2012-07-07,33,False
2012-07-08,47,False
2012-07-09,56,False
2012-07-10,67,False
2012-07-11,57,False
2012-07-12,65,False
2012-07-13,51,False
2012-07-14,40,False
2012-07-15,40,False
2012-07-16,59,False
2012-07-17,60,False
2012-07-18,81,False
2012-07-19,46,False
2012-07-20,63,False
2012-07-21,26,False
2012-07-22,30,False
2012-07-23,48,False
2012-07-24,50,False
2012-07-25,55,False
2012-07-26,58,False
2012-07-27,37,False
2012-07-28,29,False
2012-07-29,32,False
2012-07-30,74,False
2012-07-31,67,False
2012-08-01,57,False
2012-08-02,52,False
2012-08-03,49,False
2012-08-04,40,False
2012-08-05,36,False
2012-08-06,45,False
2012-08-07,49,False
2012-08-08,55,False
2012-08-09,64,False
2012-08-10,42,False
2012-08-11,45,False
2012-08-12,29,False
2012-08-13,50,False
2012-08-14,36,False
2012-08-15,55,False
2012-08-16,59,False
2012-08-17,50,False
2012-08-18,48,False
2012-08-19,33,False
2012-08-20,58,False
2012-08-21,56,False
2012-08-22,46,False
2012-08-23,47,False
2012-08-24,38,False
2012-08-25,23,False
2012-08-26,26,False
2012-08-27,68,False
2012-08-28,56,False
2012-08-29,60,False
2012-08-30,30,False
2012-08-31,37,False
2012-09-01,40,False
2012-09-02,26,False
2012-09-03,39,False
2012-09-04,46,False
2012-09-05,60,False
2012-09-06,100,False
2012-09-07,63,False
2012-09-08,35,False
2012-09-09,39,False
2012-09-10,61,False
2012-09-11,61,False
2012-09-12,47,False
2012-09-13,58,False
2012-09-14,65,False
2012-09-15,36,False
2012-09-16,39,False
2012-09-17,65,False
2012-09-18,70,False
2012-09-19,67,False
2012-09-20,65,False
2012-09-21,50,False
2012-09-22,35,False
2012-09-23,39,False
2012-09-24,56,False
2012-09-25,64,False
2012-09-26,67,False
2012-09-27,61,False
2012-09-28,60,False
2012-09-29,37,False
2012-09-30,40,False
2012-10-01,60,False
2012-10-02,72,False
2012-10-03,61,False
2012-10-04,61,False
2012-10-05,59,False
2012-10-06,34,False
2012-10-07,32,False
2012-10-08,53,False
2012-10-09,60,False
2012-10-10,56,False
2012-10-11,64,False
2012-10-12,48,False
