date,new regulations,isPartial
2012-03-06,54,False
2012-03-07,57,False
2012-03-08,55,False
2012-03-09,44,False
2012-03-10,37,False
2012-03-11,43,False
2012-03-12,59,False
2012-03-13,58,False
2012-03-14,52,False
2012-03-15,47,False
2012-03-16,46,False
2012-03-17,32,False
2012-03-18,52,False
2012-03-19,65,False
2012-03-20,80,False
2012-03-21,72,False
2012-03-22,63,False
2012-03-23,52,False
2012-03-24,29,False
2012-03-25,32,False
2012-03-26,60,False
2012-03-27,54,False
2012-03-28,55,False
2012-03-29,61,False
2012-03-30,33,False
2012-03-31,28,False
2012-04-01,45,False
2012-04-02,57,False
2012-04-03,65,False
2012-04-04,62,False
2012-04-05,25,False
2012-04-06,30,False
2012-04-07,43,False
2012-04-08,3,False
2012-04-09,59,False
2012-04-10,51,False
2012-04-11,64,False
2012-04-12,57,False
2012-04-13,36,False
2012-04-14,31,False
2012-04-15,31,False
2012-04-16,46,False
2012-04-17,53,False
2012-04-18,56,False
2012-04-19,32,False
2012-04-20,38,False
2012-04-21,50,False
2012-04-22,24,False
2012-04-23,66,False
2012-04-24,35,False
2012-04-25,49,False
2012-04-26,72,False
2012-04-27,60,False
2012-04-28,19,False
2012-04-29,48,False
2012-04-30,51,False
2012-05-01,67,False
2012-05-02,57,False
2012-05-03,50,False
2012-05-04,54,False
2012-05-05,28,False
2012-05-06,25,False
2012-05-07,61,False
2012-05-08,56,False
2012-05-09,71,False
2012-05-10,50,False
2012-05-11,48,False
2012-05-12,44,False
2012-05-13,19,False
2012-05-14,60,False
2012-05-15,60,False
2012-05-16,61,False
2012-05-17,63,False
2012-05-18,66,False
2012-05-19,26,False
2012-05-20,35,False
2012-05-21,58,False
2012-05-22,63,False
2012-05-23,52,False
2012-05-24,60,False
2012-05-25,61,False
2012-05-26,46,False
2012-05-27,33,False
2012-05-28,49,False
2012-05-29,37,False
2012-05-30,51,False
2012-05-31,31,False
2012-06-01,56,False
2012-06-02,38,False
2012-06-03,16,False
2012-06-04,45,False
