date,new regulations,isPartial
2011-12-05,72,False
2011-12-06,56,False
2011-12-07,54,False
2011-12-08,56,False
2011-12-09,75,False
2011-12-10,39,False
2011-12-11,32,False
2011-12-12,38,False
2011-12-13,40,False
2011-12-14,62,False
2011-12-15,30,False
2011-12-16,37,False
2011-12-17,23,False
2011-12-18,29,False
2011-12-19,35,False
2011-12-20,44,False
2011-12-21,51,False
2011-12-22,41,False
2011-12-23,44,False
2011-12-24,15,False
2011-12-25,12,False
2011-12-26,29,False
2011-12-27,35,False
2011-12-28,55,False
2011-12-29,41,False
2011-12-30,62,False
2011-12-31,58,False
2012-01-01,49,False
2012-01-02,52,False
2012-01-03,64,False
2012-01-04,72,False
2012-01-05,70,False
2012-01-06,50,False
2012-01-07,38,False
2012-01-08,34,False
2012-01-09,52,False
2012-01-10,67,False
2012-01-11,43,False
2012-01-12,54,False
2012-01-13,43,False
2012-01-14,31,False
2012-01-15,40,False
2012-01-16,61,False
2012-01-17,51,False
2012-01-18,68,False
2012-01-19,52,False
2012-01-20,40,False
2012-01-21,24,False
2012-01-22,30,False
2012-01-23,58,False
2012-01-24,82,False
2012-01-25,53,False
2012-01-26,65,False
