date,new regulations,isPartial
2013-02-17,28,False
2013-02-18,30,False
2013-02-19,38,False
2013-02-20,46,False
2013-02-21,48,False
2013-02-22,43,False
2013-02-23,12,False
2013-02-24,30,False
2013-02-25,35,False
2013-02-26,50,False
2013-02-27,54,False
2013-02-28,44,False
2013-03-01,33,False
2013-03-02,35,False
2013-03-03,28,False
2013-03-04,48,False
2013-03-05,52,False
2013-03-06,55,False
2013-03-07,63,False
2013-03-08,56,False
2013-03-09,52,False
2013-03-10,36,False
2013-03-11,53,False
2013-03-12,48,False
2013-03-13,52,False
2013-03-14,37,False
2013-03-15,43,False
2013-03-16,23,False
2013-03-17,32,False
2013-03-18,37,False
2013-03-19,53,False
2013-03-20,74,False
2013-03-21,66,False
2013-03-22,46,False
2013-03-23,34,False
2013-03-24,23,False
2013-03-25,50,False
2013-03-26,49,False
2013-03-27,84,False
2013-03-28,48,False
2013-03-29,57,False
2013-03-30,29,False
2013-03-31,42,False
2013-04-01,48,False
2013-04-02,62,False
2013-04-03,54,False
2013-04-04,59,False
2013-04-05,51,False
2013-04-06,42,False
2013-04-07,43,False
2013-04-08,44,False
2013-04-09,42,False
2013-04-10,42,False
2013-04-11,49,False
2013-04-12,53,False
2013-04-13,26,False
2013-04-14,42,False
2013-04-15,45,False
2013-04-16,47,False
2013-04-17,49,False
2013-04-18,38,False
2013-04-19,43,False
2013-04-20,21,False
2013-04-21,33,False
2013-04-22,45,False
2013-04-23,50,False
2013-04-24,49,False
2013-04-25,52,False
2013-04-26,23,False
2013-04-27,32,False
2013-04-28,51,False
2013-04-29,47,False
2013-04-30,45,False
2013-05-01,67,False
2013-05-02,50,False
2013-05-03,42,False
2013-05-04,29,False
2013-05-05,33,False
2013-05-06,35,False
2013-05-07,50,False
2013-05-08,51,False
2013-05-09,57,False
2013-05-10,36,False
2013-05-11,35,False
2013-05-12,30,False
2013-05-13,25,False
2013-05-14,37,False
2013-05-15,39,False
2013-05-16,41,False
2013-05-17,33,False
2013-05-18,33,False
2013-05-19,30,False
2013-05-20,41,False
2013-05-21,34,False
2013-05-22,35,False
2013-05-23,53,False
2013-05-24,45,False
2013-05-25,19,False
2013-05-26,19,False
2013-05-27,30,False
2013-05-28,36,False
2013-05-29,30,False
2013-05-30,70,False
2013-05-31,43,False
2013-06-01,30,False
2013-06-02,28,False
2013-06-03,68,False
2013-06-04,38,False
2013-06-05,44,False
2013-06-06,57,False
2013-06-07,30,False
2013-06-08,21,False
2013-06-09,30,False
2013-06-10,45,False
2013-06-11,51,False
2013-06-12,41,False
2013-06-13,27,False
2013-06-14,53,False
2013-06-15,24,False
2013-06-16,43,False
2013-06-17,40,False
2013-06-18,41,False
2013-06-19,37,False
2013-06-20,44,False
2013-06-21,35,False
2013-06-22,24,False
2013-06-23,26,False
2013-06-24,42,False
2013-06-25,52,False
2013-06-26,53,False
2013-06-27,45,False
2013-06-28,62,False
2013-06-29,31,False
