date,new regulations,isPartial
2016-02-17,82,False
2016-02-18,57,False
2016-02-19,64,False
2016-02-20,46,False
2016-02-21,34,False
2016-02-22,68,False
2016-02-23,77,False
2016-02-24,65,False
2016-02-25,63,False
2016-02-26,83,False
2016-02-27,35,False
2016-02-28,38,False
2016-02-29,69,False
2016-03-01,80,False
2016-03-02,72,False
2016-03-03,59,False
2016-03-04,52,False
2016-03-05,45,False
2016-03-06,46,False
2016-03-07,53,False
2016-03-08,100,False
2016-03-09,78,False
2016-03-10,70,False
2016-03-11,58,False
2016-03-12,33,False
2016-03-13,38,False
2016-03-14,69,False
2016-03-15,72,False
2016-03-16,62,False
2016-03-17,70,False
2016-03-18,59,False
2016-03-19,32,False
2016-03-20,39,False
2016-03-21,66,False
2016-03-22,87,False
2016-03-23,72,False
2016-03-24,79,False
2016-03-25,53,False
2016-03-26,35,False
2016-03-27,39,False
2016-03-28,58,False
2016-03-29,76,False
2016-03-30,84,False
2016-03-31,85,False
2016-04-01,77,False
2016-04-02,32,False
2016-04-03,57,False
2016-04-04,95,False
2016-04-05,74,False
2016-04-06,78,False
2016-04-07,89,False
2016-04-08,75,False
2016-04-09,40,False
2016-04-10,37,False
2016-04-11,78,False
2016-04-12,63,False
2016-04-13,75,False
2016-04-14,88,False
2016-04-15,69,False
2016-04-16,58,False
2016-04-17,39,False
2016-04-18,74,False
2016-04-19,87,False
2016-04-20,81,False
2016-04-21,72,False
2016-04-22,68,False
2016-04-23,36,False
2016-04-24,54,False
2016-04-25,81,False
2016-04-26,67,False
2016-04-27,70,False
2016-04-28,71,False
2016-04-29,75,False
2016-04-30,33,False
2016-05-01,47,False
2016-05-02,62,False
2016-05-03,53,False
2016-05-04,78,False
