date,new regulations,isPartial
2016-11-15,58,False
2016-11-16,74,False
2016-11-17,70,False
2016-11-18,64,False
2016-11-19,42,False
2016-11-20,54,False
2016-11-21,48,False
2016-11-22,82,False
2016-11-23,54,False
2016-11-24,49,False
2016-11-25,31,False
2016-11-26,27,False
2016-11-27,31,False
2016-11-28,66,False
2016-11-29,59,False
2016-11-30,52,False
2016-12-01,65,False
2016-12-02,59,False
2016-12-03,29,False
2016-12-04,34,False
2016-12-05,46,False
2016-12-06,71,False
2016-12-07,31,False
2016-12-08,49,False
2016-12-09,68,False
2016-12-10,17,False
2016-12-11,30,False
2016-12-12,64,False
2016-12-13,43,False
2016-12-14,56,False
2016-12-15,49,False
2016-12-16,43,False
2016-12-17,17,False
2016-12-18,42,False
2016-12-19,58,False
2016-12-20,52,False
2016-12-21,38,False
2016-12-22,45,False
2016-12-23,38,False
2016-12-24,19,False
2016-12-25,19,False
2016-12-26,19,False
2016-12-27,42,False
2016-12-28,61,False
2016-12-29,38,False
2016-12-30,26,False
2016-12-31,47,False
2017-01-01,48,False
2017-01-02,40,False
2017-01-03,62,False
2017-01-04,34,False
2017-01-05,45,False
2017-01-06,75,False
2017-01-07,38,False
2017-01-08,38,False
2017-01-09,70,False
2017-01-10,35,False
2017-01-11,67,False
2017-01-12,45,False
2017-01-13,54,False
2017-01-14,21,False
2017-01-15,18,False
2017-01-16,48,False
2017-01-17,60,False
2017-01-18,71,False
2017-01-19,49,False
