date,dow,isPartial
2018-06-10,4,False
2018-06-11,16,False
2018-06-12,16,False
2018-06-13,16,False
2018-06-14,15,False
2018-06-15,17,False
2018-06-16,5,False
2018-06-17,3,False
2018-06-18,15,False
2018-06-19,23,False
2018-06-20,21,False
2018-06-21,18,False
2018-06-22,17,False
2018-06-23,5,False
