date,dow,isPartial
2011-11-13,11,False
2011-11-14,19,False
2011-11-15,18,False
2011-11-16,21,False
2011-11-17,19,False
2011-11-18,18,False
2011-11-19,14,False
2011-11-20,10,False
2011-11-21,22,False
2011-11-22,21,False
2011-11-23,20,False
2011-11-24,14,False
2011-11-25,16,False
2011-11-26,12,False
2011-11-27,12,False
2011-11-28,23,False
2011-11-29,21,False
2011-11-30,23,False
2011-12-01,24,False
2011-12-02,21,False
2011-12-03,12,False
2011-12-04,10,False
2011-12-05,19,False
2011-12-06,19,False
2011-12-07,18,False
2011-12-08,19,False
2011-12-09,21,False
2011-12-10,13,False
2011-12-11,10,False
2011-12-12,18,False
2011-12-13,19,False
2011-12-14,19,False
2011-12-15,19,False
2011-12-16,17,False
2011-12-17,11,False
2011-12-18,10,False
2011-12-19,16,False
2011-12-20,18,False
2011-12-21,19,False
2011-12-22,18,False
2011-12-23,15,False
2011-12-24,11,False
2011-12-25,10,False
2011-12-26,13,False
2011-12-27,17,False
2011-12-28,16,False
2011-12-29,16,False
2011-12-30,16,False
2011-12-31,12,False
2012-01-01,11,False
2012-01-02,13,False
2012-01-03,18,False
2012-01-04,17,False
2012-01-05,16,False
2012-01-06,17,False
2012-01-07,10,False
2012-01-08,11,False
2012-01-09,15,False
2012-01-10,16,False
2012-01-11,17,False
2012-01-12,16,False
2012-01-13,17,False
2012-01-14,11,False
2012-01-15,9,False
2012-01-16,14,False
2012-01-17,15,False
2012-01-18,16,False
2012-01-19,17,False
2012-01-20,16,False
2012-01-21,12,False
2012-01-22,9,False
2012-01-23,16,False
2012-01-24,15,False
2012-01-25,14,False
2012-01-26,16,False
