date,dow,isPartial
2017-09-24,15,False
2017-09-25,41,False
2017-09-26,40,False
2017-09-27,41,False
2017-09-28,40,False
2017-09-29,40,False
2017-09-30,18,False
2017-10-01,14,False
2017-10-02,39,False
2017-10-03,43,False
2017-10-04,43,False
2017-10-05,42,False
2017-10-06,41,False
